DQ_pct_X,TBZ_pct_Y,THI_pct_Z,correct_fraction_pls_Z2,data_density_alpha
23,51,26,1.0000,0.7047
23,52,25,1.0000,0.6908
23,53,24,1.0000,0.6774
23,54,23,1.0000,0.6644
23,55,22,1.0000,0.6518
23,56,21,1.0000,0.6393
23,57,20,1.0000,0.6268
23,58,19,1.0000,0.6141
23,59,18,1.0000,0.6011
23,60,17,1.0000,0.5876
23,61,16,1.0000,0.5736
23,62,15,1.0000,0.5591
23,63,14,1.0000,0.5440
23,64,13,1.0000,0.5283
23,65,12,1.0000,0.5121
23,66,11,1.0000,0.4954
23,67,10,1.0000,0.4783
23,68,9,1.0000,0.4608
23,69,8,1.0000,0.4430
23,70,7,1.0000,0.4250
23,71,6,1.0000,0.4068
23,72,5,1.0000,0.3884
23,73,4,1.0000,0.3700
23,74,3,1.0000,0.3515
23,75,2,1.0000,0.3330
23,76,1,1.0000,0.3144
23,77,0,1.0000,0.2958
24,0,76,1.0000,0.2914
24,1,75,1.0000,0.3100
24,2,74,1.0000,0.3286
24,3,73,1.0000,0.3473
24,4,72,1.0000,0.3660
24,5,71,1.0000,0.3848
24,6,70,1.0000,0.4035
24,7,69,1.0000,0.4223
24,8,68,1.0000,0.4409
24,9,67,1.0000,0.4594
24,10,66,1.0000,0.4777
24,11,65,1.0000,0.4956
24,12,64,1.0000,0.5131
24,13,63,1.0000,0.5302
24,14,62,1.0000,0.5468
24,15,61,1.0000,0.5628
24,16,60,1.0000,0.5782
24,17,59,1.0000,0.5932
24,18,58,1.0000,0.6077
24,19,57,1.0000,0.6218
24,20,56,1.0000,0.6356
24,21,55,1.0000,0.6494
24,22,54,1.0000,0.6633
24,23,53,1.0000,0.6774
24,24,52,1.0000,0.6919
24,25,51,1.0000,0.7069
24,26,50,1.0000,0.7225
24,27,49,1.0000,0.7388
24,28,48,1.0000,0.7556
24,29,47,1.0000,0.7728
24,30,46,1.0000,0.7901
24,31,45,1.0000,0.8071
24,32,44,1.0000,0.8234
24,33,43,1.0000,0.8385
24,34,42,1.0000,0.8517
24,35,41,1.0000,0.8627
24,36,40,1.0000,0.8709
24,37,39,1.0000,0.8760
24,38,38,1.0000,0.8777
24,39,37,1.0000,0.8760
24,40,36,1.0000,0.8709
24,41,35,1.0000,0.8627
24,42,34,1.0000,0.8517
24,43,33,1.0000,0.8385
24,44,32,1.0000,0.8234
24,45,31,1.0000,0.8071
24,46,30,1.0000,0.7901
24,47,29,1.0000,0.7728
24,48,28,1.0000,0.7556
24,49,27,1.0000,0.7388
24,50,26,1.0000,0.7225
24,51,25,1.0000,0.7069
24,52,24,1.0000,0.6919
24,53,23,1.0000,0.6774
24,54,22,1.0000,0.6633
24,55,21,1.0000,0.6494
24,56,20,1.0000,0.6356
24,57,19,1.0000,0.6218
24,58,18,1.0000,0.6077
24,59,17,1.0000,0.5932
24,60,16,1.0000,0.5782
24,61,15,1.0000,0.5628
24,62,14,1.0000,0.5468
24,63,13,1.0000,0.5302
24,64,12,1.0000,0.5131
24,65,11,1.0000,0.4956
24,66,10,1.0000,0.4777
24,67,9,1.0000,0.4594
24,68,8,1.0000,0.4409
24,69,7,1.0000,0.4223
24,70,6,1.0000,0.4035
24,71,5,1.0000,0.3848
24,72,4,1.0000,0.3660
24,73,3,1.0000,0.3473
24,74,2,1.0000,0.3286
24,75,1,1.0000,0.3100
24,76,0,1.0000,0.2914
25,0,75,1.0000,0.2864
25,1,74,1.0000,0.3049
25,2,73,1.0000,0.3236
25,3,72,1.0000,0.3425
25,4,71,1.0000,0.3616
25,5,70,1.0000,0.3808
25,6,69,1.0000,0.4001
25,7,68,1.0000,0.4194
25,8,67,1.0000,0.4387
25,9,66,1.0000,0.4580
25,10,65,1.0000,0.4770
25,11,64,1.0000,0.4958
25,12,63,1.0000,0.5141
25,13,62,1.0000,0.5321
25,14,61,1.0000,0.5495
25,15,60,1.0000,0.5665
25,16,59,1.0000,0.5829
25,17,58,1.0000,0.5988
25,18,57,1.0000,0.6144
25,19,56,1.0000,0.6296
25,20,55,1.0000,0.6447
25,21,54,1.0000,0.6598
25,22,53,1.0000,0.6751
25,23,52,1.0000,0.6908
25,24,51,1.0000,0.7069
25,25,50,1.0000,0.7236
25,26,49,1.0000,0.7410
25,27,48,1.0000,0.7589
25,28,47,1.0000,0.7773
25,29,46,1.0000,0.7960
25,30,45,1.0000,0.8144
25,31,44,1.0000,0.8324
25,32,43,1.0000,0.8492
25,33,42,1.0000,0.8644
25,34,41,1.0000,0.8773
25,35,40,1.0000,0.8876
25,36,39,1.0000,0.8947
25,37,38,1.0000,0.8983
25,38,37,1.0000,0.8983
25,39,36,1.0000,0.8947
25,40,35,1.0000,0.8876
25,41,34,1.0000,0.8773
25,42,33,1.0000,0.8644
25,43,32,1.0000,0.8492
25,44,31,1.0000,0.8324
25,45,30,1.0000,0.8144
25,46,29,1.0000,0.7960
25,47,28,1.0000,0.7773
25,48,27,1.0000,0.7589
25,49,26,1.0000,0.7410
25,50,25,1.0000,0.7236
25,51,24,1.0000,0.7069
25,52,23,1.0000,0.6908
25,53,22,1.0000,0.6751
25,54,21,1.0000,0.6598
25,55,20,1.0000,0.6447
25,56,19,1.0000,0.6296
25,57,18,1.0000,0.6144
25,58,17,1.0000,0.5988
25,59,16,1.0000,0.5829
25,60,15,1.0000,0.5665
25,61,14,1.0000,0.5495
25,62,13,1.0000,0.5321
25,63,12,1.0000,0.5141
25,64,11,1.0000,0.4958
25,65,10,1.0000,0.4770
25,66,9,1.0000,0.4580
25,67,8,1.0000,0.4387
25,68,7,1.0000,0.4194
25,69,6,1.0000,0.4001
25,70,5,1.0000,0.3808
25,71,4,1.0000,0.3616
25,72,3,1.0000,0.3425
25,73,2,1.0000,0.3236
25,74,1,1.0000,0.3049
25,75,0,1.0000,0.2864
26,0,74,1.0000,0.2809
26,1,73,1.0000,0.2994
26,2,72,1.0000,0.3183
26,3,71,1.0000,0.3375
26,4,70,1.0000,0.3569
26,5,69,1.0000,0.3766
26,6,68,1.0000,0.3965
26,7,67,1.0000,0.4165
26,8,66,1.0000,0.4366
26,9,65,1.0000,0.4566
26,10,64,1.0000,0.4765
26,11,63,1.0000,0.4960
26,12,62,1.0000,0.5153
26,13,61,1.0000,0.5341
26,14,60,1.0000,0.5525
26,15,59,1.0000,0.5703
26,16,58,1.0000,0.5877
26,17,57,1.0000,0.6047
26,18,56,1.0000,0.6214
26,19,55,1.0000,0.6378
26,20,54,1.0000,0.6542
26,21,53,1.0000,0.6707
26,22,52,1.0000,0.6875
26,23,51,1.0000,0.7047
26,24,50,1.0000,0.7225
26,25,49,1.0000,0.7410
26,26,48,1.0000,0.7600
26,27,47,1.0000,0.7796
26,28,46,1.0000,0.7996
26,29,45,1.0000,0.8195
26,30,44,1.0000,0.8390
26,31,43,1.0000,0.8576
26,32,42,1.0000,0.8746
26,33,41,1.0000,0.8896
26,34,40,1.0000,0.9020
26,35,39,1.0000,0.9112
26,36,38,1.0000,0.9169
26,37,37,1.0000,0.9188
26,38,36,1.0000,0.9169
26,39,35,1.0000,0.9112
26,40,34,1.0000,0.9020
26,41,33,1.0000,0.8896
26,42,32,1.0000,0.8746
26,43,31,1.0000,0.8576
26,44,30,1.0000,0.8390
26,45,29,1.0000,0.8195
26,46,28,1.0000,0.7996
26,47,27,1.0000,0.7796
26,48,26,1.0000,0.7600
26,49,25,1.0000,0.7410
26,50,24,1.0000,0.7225
26,51,23,1.0000,0.7047
26,52,22,1.0000,0.6875
26,53,21,1.0000,0.6707
26,54,20,1.0000,0.6542
26,55,19,1.0000,0.6378
26,56,18,1.0000,0.6214
26,57,17,1.0000,0.6047
26,58,16,1.0000,0.5877
26,59,15,1.0000,0.5703
26,60,14,1.0000,0.5525
26,61,13,1.0000,0.5341
26,62,12,1.0000,0.5153
26,63,11,1.0000,0.4960
26,64,10,1.0000,0.4765
26,65,9,1.0000,0.4566
26,66,8,1.0000,0.4366
26,67,7,1.0000,0.4165
26,68,6,1.0000,0.3965
26,69,5,1.0000,0.3766
26,70,4,1.0000,0.3569
26,71,3,1.0000,0.3375
26,72,2,1.0000,0.3183
26,73,1,1.0000,0.2994
26,74,0,1.0000,0.2809
27,0,73,1.0000,0.2750
27,1,72,1.0000,0.2937
27,2,71,1.0000,0.3128
27,3,70,1.0000,0.3323
27,4,69,1.0000,0.3522
27,5,68,1.0000,0.3725
27,6,67,1.0000,0.3931
27,7,66,1.0000,0.4138
27,8,65,1.0000,0.4347
27,9,64,1.0000,0.4555
27,10,63,1.0000,0.4762
27,11,62,1.0000,0.4967
27,12,61,1.0000,0.5168
27,13,60,1.0000,0.5365
27,14,59,1.0000,0.5558
27,15,58,1.0000,0.5746
27,16,57,1.0000,0.5930
27,17,56,1.0000,0.6110
27,18,55,1.0000,0.6288
27,19,54,1.0000,0.6464
27,20,53,1.0000,0.6642
27,21,52,1.0000,0.6821
27,22,51,1.0000,0.7004
27,23,50,1.0000,0.7193
27,24,49,1.0000,0.7388
27,25,48,1.0000,0.7589
27,26,47,1.0000,0.7796
27,27,46,1.0000,0.8008
27,28,45,1.0000,0.8220
27,29,44,1.0000,0.8431
27,30,43,1.0000,0.8633
27,31,42,1.0000,0.8822
27,32,41,1.0000,0.8993
27,33,40,1.0000,0.9138
27,34,39,1.0000,0.9252
27,35,38,1.0000,0.9331
27,36,37,1.0000,0.9371
27,37,36,1.0000,0.9371
27,38,35,1.0000,0.9331
27,39,34,1.0000,0.9252
27,40,33,1.0000,0.9138
27,41,32,1.0000,0.8993
27,42,31,1.0000,0.8822
27,43,30,1.0000,0.8633
27,44,29,1.0000,0.8431
27,45,28,1.0000,0.8220
27,46,27,1.0000,0.8008
27,47,26,1.0000,0.7796
27,48,25,1.0000,0.7589
27,49,24,1.0000,0.7388
27,50,23,1.0000,0.7193
27,51,22,1.0000,0.7004
27,52,21,1.0000,0.6821
27,53,20,1.0000,0.6642
27,54,19,1.0000,0.6464
27,55,18,1.0000,0.6288
27,56,17,1.0000,0.6110
27,57,16,1.0000,0.5930
27,58,15,1.0000,0.5746
27,59,14,1.0000,0.5558
27,60,13,1.0000,0.5365
27,61,12,1.0000,0.5168
27,62,11,1.0000,0.4967
27,63,10,1.0000,0.4762
27,64,9,1.0000,0.4555
27,65,8,1.0000,0.4347
27,66,7,1.0000,0.4138
27,67,6,1.0000,0.3931
27,68,5,1.0000,0.3725
27,69,4,1.0000,0.3522
27,70,3,1.0000,0.3323
27,71,2,1.0000,0.3128
27,72,1,1.0000,0.2937
27,73,0,1.0000,0.2750
28,0,72,1.0000,0.2690
28,1,71,1.0000,0.2879
28,2,70,1.0000,0.3073
28,3,69,1.0000,0.3273
28,4,68,1.0000,0.3478
28,5,67,1.0000,0.3687
28,6,66,1.0000,0.3900
28,7,65,1.0000,0.4116
28,8,64,1.0000,0.4332
28,9,63,1.0000,0.4549
28,10,62,1.0000,0.4765
28,11,61,1.0000,0.4978
28,12,60,1.0000,0.5189
28,13,59,1.0000,0.5395
28,14,58,1.0000,0.5597
28,15,57,1.0000,0.5794
28,16,56,1.0000,0.5988
28,17,55,1.0000,0.6179
28,18,54,1.0000,0.6368
28,19,53,1.0000,0.6557
28,20,52,1.0000,0.6748
28,21,51,1.0000,0.6941
28,22,50,1.0000,0.7140
28,23,49,1.0000,0.7345
28,24,48,1.0000,0.7556
28,25,47,1.0000,0.7773
28,26,46,1.0000,0.7996
28,27,45,1.0000,0.8220
28,28,44,1.0000,0.8444
28,29,43,1.0000,0.8662
28,30,42,1.0000,0.8869
28,31,41,1.0000,0.9059
28,32,40,1.0000,0.9225
28,33,39,1.0000,0.9361
28,34,38,1.0000,0.9463
28,35,37,1.0000,0.9526
28,36,36,1.0000,0.9547
28,37,35,1.0000,0.9526
28,38,34,1.0000,0.9463
28,39,33,1.0000,0.9361
28,40,32,1.0000,0.9225
28,41,31,1.0000,0.9059
28,42,30,1.0000,0.8869
28,43,29,1.0000,0.8662
28,44,28,1.0000,0.8444
28,45,27,1.0000,0.8220
28,46,26,1.0000,0.7996
28,47,25,1.0000,0.7773
28,48,24,1.0000,0.7556
28,49,23,1.0000,0.7345
28,50,22,1.0000,0.7140
28,51,21,1.0000,0.6941
28,52,20,1.0000,0.6748
28,53,19,1.0000,0.6557
28,54,18,1.0000,0.6368
28,55,17,1.0000,0.6179
28,56,16,1.0000,0.5988
28,57,15,1.0000,0.5794
28,58,14,1.0000,0.5597
28,59,13,1.0000,0.5395
28,60,12,1.0000,0.5189
28,61,11,1.0000,0.4978
28,62,10,1.0000,0.4765
28,63,9,1.0000,0.4549
28,64,8,1.0000,0.4332
28,65,7,1.0000,0.4116
28,66,6,1.0000,0.3900
28,67,5,1.0000,0.3687
28,68,4,1.0000,0.3478
28,69,3,1.0000,0.3273
28,70,2,1.0000,0.3073
28,71,1,1.0000,0.2879
28,72,0,1.0000,0.2690
29,0,71,1.0000,0.2631
29,1,70,1.0000,0.2823
29,2,69,1.0000,0.3022
29,3,68,1.0000,0.3227
29,4,67,1.0000,0.3438
29,5,66,1.0000,0.3655
29,6,65,1.0000,0.3876
29,7,64,1.0000,0.4099
29,8,63,1.0000,0.4325
29,9,62,1.0000,0.4551
29,10,61,1.0000,0.4775
29,11,60,1.0000,0.4997
29,12,59,1.0000,0.5217
29,13,58,1.0000,0.5432
29,14,57,1.0000,0.5643
29,15,56,1.0000,0.5850
29,16,55,1.0000,0.6053
29,17,54,1.0000,0.6255
29,18,53,1.0000,0.6455
29,19,52,1.0000,0.6657
29,20,51,1.0000,0.6860
29,21,50,1.0000,0.7068
29,22,49,1.0000,0.7282
29,23,48,1.0000,0.7502
29,24,47,1.0000,0.7728
29,25,46,1.0000,0.7960
29,26,45,1.0000,0.8195
29,27,44,1.0000,0.8431
29,28,43,1.0000,0.8662
29,29,42,1.0000,0.8885
29,30,41,1.0000,0.9092
29,31,40,1.0000,0.9278
29,32,39,1.0000,0.9436
29,33,38,1.0000,0.9561
29,34,37,1.0000,0.9646
29,35,36,1.0000,0.9690
29,36,35,1.0000,0.9690
29,37,34,1.0000,0.9646
29,38,33,1.0000,0.9561
29,39,32,1.0000,0.9436
29,40,31,1.0000,0.9278
29,41,30,1.0000,0.9092
29,42,29,1.0000,0.8885
29,43,28,1.0000,0.8662
29,44,27,1.0000,0.8431
29,45,26,1.0000,0.8195
29,46,25,1.0000,0.7960
29,47,24,1.0000,0.7728
29,48,23,1.0000,0.7502
29,49,22,1.0000,0.7282
29,50,21,1.0000,0.7068
29,51,20,1.0000,0.6860
29,52,19,1.0000,0.6657
29,53,18,1.0000,0.6455
29,54,17,1.0000,0.6255
29,55,16,1.0000,0.6053
29,56,15,1.0000,0.5850
29,57,14,1.0000,0.5643
29,58,13,1.0000,0.5432
29,59,12,1.0000,0.5217
29,60,11,1.0000,0.4997
29,61,10,1.0000,0.4775
29,62,9,1.0000,0.4551
29,63,8,1.0000,0.4325
29,64,7,1.0000,0.4099
29,65,6,1.0000,0.3876
29,66,5,1.0000,0.3655
29,67,4,1.0000,0.3438
29,68,3,1.0000,0.3227
29,69,2,1.0000,0.3022
29,70,1,1.0000,0.2823
29,71,0,1.0000,0.2631
30,0,70,1.0000,0.2575
30,1,69,1.0000,0.2771
30,2,68,1.0000,0.2975
30,3,67,1.0000,0.3187
30,4,66,1.0000,0.3406
30,5,65,1.0000,0.3630
30,6,64,1.0000,0.3859
30,7,63,1.0000,0.4092
30,8,62,1.0000,0.4326
30,9,61,1.0000,0.4561
30,10,60,1.0000,0.4795
30,11,59,1.0000,0.5026
30,12,58,1.0000,0.5253
30,13,57,1.0000,0.5477
30,14,56,1.0000,0.5697
30,15,55,1.0000,0.5913
30,16,54,1.0000,0.6127
30,17,53,1.0000,0.6339
30,18,52,1.0000,0.6550
30,19,51,1.0000,0.6763
30,20,50,1.0000,0.6980
30,21,49,1.0000,0.7201
30,22,48,1.0000,0.7428
30,23,47,1.0000,0.7662
30,24,46,1.0000,0.7901
30,25,45,1.0000,0.8144
30,26,44,1.0000,0.8390
30,27,43,1.0000,0.8633
30,28,42,1.0000,0.8869
30,29,41,1.0000,0.9092
30,30,40,1.0000,0.9296
30,31,39,1.0000,0.9475
30,32,38,1.0000,0.9621
30,33,37,1.0000,0.9730
30,34,36,1.0000,0.9797
30,35,35,1.0000,0.9819
30,36,34,1.0000,0.9797
30,37,33,1.0000,0.9730
30,38,32,1.0000,0.9621
30,39,31,1.0000,0.9475
30,40,30,1.0000,0.9296
30,41,29,1.0000,0.9092
30,42,28,1.0000,0.8869
30,43,27,1.0000,0.8633
30,44,26,1.0000,0.8390
30,45,25,1.0000,0.8144
30,46,24,1.0000,0.7901
30,47,23,1.0000,0.7662
30,48,22,1.0000,0.7428
30,49,21,1.0000,0.7201
30,50,20,1.0000,0.6980
30,51,19,1.0000,0.6763
30,52,18,1.0000,0.6550
30,53,17,1.0000,0.6339
30,54,16,1.0000,0.6127
30,55,15,1.0000,0.5913
30,56,14,1.0000,0.5697
30,57,13,1.0000,0.5477
30,58,12,1.0000,0.5253
30,59,11,1.0000,0.5026
30,60,10,1.0000,0.4795
30,61,9,1.0000,0.4561
30,62,8,1.0000,0.4326
30,63,7,1.0000,0.4092
30,64,6,1.0000,0.3859
30,65,5,1.0000,0.3630
30,66,4,1.0000,0.3406
30,67,3,1.0000,0.3187
30,68,2,1.0000,0.2975
30,69,1,1.0000,0.2771
30,70,0,1.0000,0.2575
31,0,69,1.0000,0.2524
31,1,68,1.0000,0.2726
31,2,67,1.0000,0.2937
31,3,66,1.0000,0.3156
31,4,65,1.0000,0.3382
31,5,64,1.0000,0.3616
31,6,63,1.0000,0.3854
31,7,62,1.0000,0.4095
31,8,61,1.0000,0.4339
31,9,60,1.0000,0.4583
31,10,59,1.0000,0.4825
31,11,58,1.0000,0.5064
31,12,57,1.0000,0.5301
31,13,56,1.0000,0.5533
31,14,55,1.0000,0.5761
31,15,54,1.0000,0.5986
31,16,53,1.0000,0.6209
31,17,52,1.0000,0.6430
31,18,51,1.0000,0.6652
31,19,50,1.0000,0.6876
31,20,49,1.0000,0.7104
31,21,48,1.0000,0.7337
31,22,47,1.0000,0.7576
31,23,46,1.0000,0.7821
31,24,45,1.0000,0.8071
31,25,44,1.0000,0.8324
31,26,43,1.0000,0.8576
31,27,42,1.0000,0.8822
31,28,41,1.0000,0.9059
31,29,40,1.0000,0.9278
31,30,39,1.0000,0.9475
31,31,38,1.0000,0.9641
31,32,37,1.0000,0.9772
31,33,36,1.0000,0.9862
31,34,35,1.0000,0.9908
31,35,34,1.0000,0.9908
31,36,33,1.0000,0.9862
31,37,32,1.0000,0.9772
31,38,31,1.0000,0.9641
31,39,30,1.0000,0.9475
31,40,29,1.0000,0.9278
31,41,28,1.0000,0.9059
31,42,27,1.0000,0.8822
31,43,26,1.0000,0.8576
31,44,25,1.0000,0.8324
31,45,24,1.0000,0.8071
31,46,23,1.0000,0.7821
31,47,22,1.0000,0.7576
31,48,21,1.0000,0.7337
31,49,20,1.0000,0.7104
31,50,19,1.0000,0.6876
31,51,18,1.0000,0.6652
31,52,17,1.0000,0.6430
31,53,16,1.0000,0.6209
31,54,15,1.0000,0.5986
31,55,14,1.0000,0.5761
31,56,13,1.0000,0.5533
31,57,12,1.0000,0.5301
31,58,11,1.0000,0.5064
31,59,10,1.0000,0.4825
31,60,9,1.0000,0.4583
31,61,8,1.0000,0.4339
31,62,7,1.0000,0.4095
31,63,6,1.0000,0.3854
31,64,5,1.0000,0.3616
31,65,4,1.0000,0.3382
31,66,3,1.0000,0.3156
31,67,2,1.0000,0.2937
31,68,1,1.0000,0.2726
31,69,0,1.0000,0.2524
32,0,68,1.0000,0.2482
32,1,67,1.0000,0.2690
32,2,66,1.0000,0.2908
32,3,65,1.0000,0.3135
32,4,64,1.0000,0.3371
32,5,63,1.0000,0.3613
32,6,62,1.0000,0.3861
32,7,61,1.0000,0.4112
32,8,60,1.0000,0.4364
32,9,59,1.0000,0.4617
32,10,58,1.0000,0.4867
32,11,57,1.0000,0.5115
32,12,56,1.0000,0.5359
32,13,55,1.0000,0.5599
32,14,54,1.0000,0.5836
32,15,53,1.0000,0.6069
32,16,52,1.0000,0.6299
32,17,51,1.0000,0.6530
32,18,50,1.0000,0.6761
32,19,49,1.0000,0.6994
32,20,48,1.0000,0.7232
32,21,47,1.0000,0.7475
32,22,46,1.0000,0.7724
32,23,45,1.0000,0.7977
32,24,44,1.0000,0.8234
32,25,43,1.0000,0.8492
32,26,42,1.0000,0.8746
32,27,41,1.0000,0.8993
32,28,40,1.0000,0.9225
32,29,39,1.0000,0.9436
32,30,38,1.0000,0.9621
32,31,37,1.0000,0.9772
32,32,36,1.0000,0.9884
32,33,35,1.0000,0.9953
32,34,34,1.0000,0.9977
32,35,33,1.0000,0.9953
32,36,32,1.0000,0.9884
32,37,31,1.0000,0.9772
32,38,30,1.0000,0.9621
32,39,29,1.0000,0.9436
32,40,28,1.0000,0.9225
32,41,27,1.0000,0.8993
32,42,26,1.0000,0.8746
32,43,25,1.0000,0.8492
32,44,24,1.0000,0.8234
32,45,23,1.0000,0.7977
32,46,22,1.0000,0.7724
32,47,21,1.0000,0.7475
32,48,20,1.0000,0.7232
32,49,19,1.0000,0.6994
32,50,18,1.0000,0.6761
32,51,17,1.0000,0.6530
32,52,16,1.0000,0.6299
32,53,15,1.0000,0.6069
32,54,14,1.0000,0.5836
32,55,13,1.0000,0.5599
32,56,12,1.0000,0.5359
32,57,11,1.0000,0.5115
32,58,10,1.0000,0.4867
32,59,9,1.0000,0.4617
32,60,8,1.0000,0.4364
32,61,7,1.0000,0.4112
32,62,6,1.0000,0.3861
32,63,5,1.0000,0.3613
32,64,4,1.0000,0.3371
32,65,3,1.0000,0.3135
32,66,2,1.0000,0.2908
32,67,1,1.0000,0.2690
32,68,0,1.0000,0.2482
33,0,67,1.0000,0.2450
33,1,66,1.0000,0.2665
33,2,65,1.0000,0.2891
33,3,64,1.0000,0.3128
33,4,63,1.0000,0.3373
33,5,62,1.0000,0.3624
33,6,61,1.0000,0.3882
33,7,60,1.0000,0.4142
33,8,59,1.0000,0.4403
33,9,58,1.0000,0.4664
33,10,57,1.0000,0.4923
33,11,56,1.0000,0.5178
33,12,55,1.0000,0.5430
33,13,54,1.0000,0.5677
33,14,53,1.0000,0.5920
33,15,52,1.0000,0.6159
33,16,51,1.0000,0.6397
33,17,50,1.0000,0.6635
33,18,49,1.0000,0.6873
33,19,48,1.0000,0.7115
33,20,47,1.0000,0.7360
33,21,46,1.0000,0.7610
33,22,45,1.0000,0.7865
33,23,44,1.0000,0.8124
33,24,43,1.0000,0.8385
33,25,42,1.0000,0.8644
33,26,41,1.0000,0.8896
33,27,40,1.0000,0.9138
33,28,39,1.0000,0.9361
33,29,38,1.0000,0.9561
33,30,37,1.0000,0.9730
33,31,36,1.0000,0.9862
33,32,35,1.0000,0.9953
33,33,34,1.0000,1.0000
33,34,33,1.0000,1.0000
33,35,32,1.0000,0.9953
33,36,31,1.0000,0.9862
33,37,30,1.0000,0.9730
33,38,29,1.0000,0.9561
33,39,28,1.0000,0.9361
33,40,27,1.0000,0.9138
33,41,26,1.0000,0.8896
33,42,25,1.0000,0.8644
33,43,24,1.0000,0.8385
33,44,23,1.0000,0.8124
33,45,22,1.0000,0.7865
33,46,21,1.0000,0.7610
33,47,20,1.0000,0.7360
33,48,19,1.0000,0.7115
33,49,18,1.0000,0.6873
33,50,17,1.0000,0.6635
33,51,16,1.0000,0.6397
33,52,15,1.0000,0.6159
33,53,14,1.0000,0.5920
33,54,13,1.0000,0.5677
33,55,12,1.0000,0.5430
33,56,11,1.0000,0.5178
33,57,10,1.0000,0.4923
33,58,9,1.0000,0.4664
33,59,8,1.0000,0.4403
33,60,7,1.0000,0.4142
33,61,6,1.0000,0.3882
33,62,5,1.0000,0.3624
33,63,4,1.0000,0.3373
33,64,3,1.0000,0.3128
33,65,2,1.0000,0.2891
33,66,1,1.0000,0.2665
33,67,0,1.0000,0.2450
34,0,66,1.0000,0.2429
34,1,65,1.0000,0.2653
34,2,64,1.0000,0.2889
34,3,63,1.0000,0.3135
34,4,62,1.0000,0.3389
34,5,61,1.0000,0.3651
34,6,60,1.0000,0.3918
34,7,59,1.0000,0.4187
34,8,58,1.0000,0.4457
34,9,57,1.0000,0.4726
34,10,56,1.0000,0.4992
34,11,55,1.0000,0.5254
34,12,54,1.0000,0.5511
34,13,53,1.0000,0.5764
34,14,52,1.0000,0.6012
34,15,51,1.0000,0.6257
34,16,50,1.0000,0.6501
34,17,49,1.0000,0.6743
34,18,48,1.0000,0.6987
34,19,47,1.0000,0.7234
34,20,46,1.0000,0.7484
34,21,45,1.0000,0.7739
34,22,44,1.0000,0.7997
34,23,43,1.0000,0.8257
34,24,42,1.0000,0.8517
34,25,41,1.0000,0.8773
34,26,40,1.0000,0.9020
34,27,39,1.0000,0.9252
34,28,38,1.0000,0.9463
34,29,37,1.0000,0.9646
34,30,36,1.0000,0.9797
34,31,35,1.0000,0.9908
34,32,34,1.0000,0.9977
34,33,33,1.0000,1.0000
34,34,32,1.0000,0.9977
34,35,31,1.0000,0.9908
34,36,30,1.0000,0.9797
34,37,29,1.0000,0.9646
34,38,28,1.0000,0.9463
34,39,27,1.0000,0.9252
34,40,26,1.0000,0.9020
34,41,25,1.0000,0.8773
34,42,24,1.0000,0.8517
34,43,23,1.0000,0.8257
34,44,22,1.0000,0.7997
34,45,21,1.0000,0.7739
34,46,20,1.0000,0.7484
34,47,19,1.0000,0.7234
34,48,18,1.0000,0.6987
34,49,17,1.0000,0.6743
34,50,16,1.0000,0.6501
34,51,15,1.0000,0.6257
34,52,14,1.0000,0.6012
34,53,13,1.0000,0.5764
34,54,12,1.0000,0.5511
34,55,11,1.0000,0.5254
34,56,10,1.0000,0.4992
34,57,9,1.0000,0.4726
34,58,8,1.0000,0.4457
34,59,7,1.0000,0.4187
34,60,6,1.0000,0.3918
34,61,5,1.0000,0.3651
34,62,4,1.0000,0.3389
34,63,3,1.0000,0.3135
34,64,2,1.0000,0.2889
34,65,1,1.0000,0.2653
34,66,0,1.0000,0.2429
35,0,65,1.0000,0.2423
35,1,64,1.0000,0.2656
35,2,63,1.0000,0.2902
35,3,62,1.0000,0.3158
35,4,61,1.0000,0.3423
35,5,60,1.0000,0.3694
35,6,59,1.0000,0.3970
35,7,58,1.0000,0.4248
35,8,57,1.0000,0.4525
35,9,56,1.0000,0.4801
35,10,55,1.0000,0.5073
35,11,54,1.0000,0.5340
35,12,53,1.0000,0.5602
35,13,52,1.0000,0.5859
35,14,51,1.0000,0.6111
35,15,50,1.0000,0.6360
35,16,49,1.0000,0.6606
35,17,48,1.0000,0.6852
35,18,47,1.0000,0.7099
35,19,46,1.0000,0.7348
35,20,45,1.0000,0.7600
35,21,44,1.0000,0.7856
35,22,43,1.0000,0.8114
35,23,42,1.0000,0.8372
35,24,41,1.0000,0.8627
35,25,40,1.0000,0.8876
35,26,39,1.0000,0.9112
35,27,38,1.0000,0.9331
35,28,37,1.0000,0.9526
35,29,36,1.0000,0.9690
35,30,35,1.0000,0.9819
35,31,34,1.0000,0.9908
35,32,33,1.0000,0.9953
35,33,32,1.0000,0.9953
35,34,31,1.0000,0.9908
35,35,30,1.0000,0.9819
35,36,29,1.0000,0.9690
35,37,28,1.0000,0.9526
35,38,27,1.0000,0.9331
35,39,26,1.0000,0.9112
35,40,25,1.0000,0.8876
35,41,24,1.0000,0.8627
35,42,23,1.0000,0.8372
35,43,22,1.0000,0.8114
35,44,21,1.0000,0.7856
35,45,20,1.0000,0.7600
35,46,19,1.0000,0.7348
35,47,18,1.0000,0.7099
35,48,17,1.0000,0.6852
35,49,16,1.0000,0.6606
35,50,15,1.0000,0.6360
35,51,14,1.0000,0.6111
